numeric.date,crosser,group,focal.plant,focal.type,mom,mom.loc,mom.type,dad,dad.loc,dad.type,cross.ind,cross.loc,cross.type,w.capsule,n.seeds,seed1,seed2,seed3,seed4,r.cross.type,mom.geo,mom.sp,dad.geo,dad.sp,mom.pop,dad.pop,r.geo,r.sp,min1seed,minfert,intraspecific
42996,Irene,20,102SC,SC,102SC,CHAD,SC,80AL,LTS,AL,102xx80,CHADxxLTS,ALxxSC,0,0,NA,NA,NA,NA,SCxAL,S,C,A,L,CHAD.C,LTS.L,SxA,CxL,FALSE,FALSE,FALSE
43033,Kate,20,102SC,SC,102SC,CHAD,SC,24AC,Site5,AC,102xx24,CHADxxSite5,ACxxSC,75.4,3,22.3,23.2,23.1,0.5,SCxAC,S,C,A,C,CHAD.C,Site5.C,SxA,CxC,TRUE,TRUE,TRUE
43004,Kate,20,102SC,SC,68SC,CHAD,SC,102SC,CHAD,SC,102xx68,CHADxxCHAD,SCxxSC,50.3,2,22.3,22.4,0,0,SCxSC,S,C,S,C,CHAD.C,CHAD.C,SxS,CxC,TRUE,TRUE,TRUE
42986,Kate,20,102SC,SC,102SC,CHAD,SC,68SC,CHAD,SC,102xx68,CHADxxCHAD,SCxxSC,50.3,2,22.2,21.9,0.2,0.3,SCxSC,S,C,S,C,CHAD.C,CHAD.C,SxS,CxC,TRUE,TRUE,TRUE
42988,Kate,20,102SC,SC,102SC,CHAD,SC,68SC,CHAD,SC,102xx68,CHADxxCHAD,SCxxSC,25.2,1,21,0,0,0,SCxSC,S,C,S,C,CHAD.C,CHAD.C,SxS,CxC,TRUE,TRUE,TRUE
42998,Kate,20,102SC,SC,68SC,CHAD,SC,102SC,CHAD,SC,102xx68,CHADxxCHAD,SCxxSC,47.6,2,21,20.4,0,0,SCxSC,S,C,S,C,CHAD.C,CHAD.C,SxS,CxC,TRUE,TRUE,TRUE
42980,Kate,20,102SC,SC,102SC,CHAD,SC,68SC,CHAD,SC,102xx68,CHADxxCHAD,SCxxSC,71.5,3,20.9,22.2,21.1,0.6,SCxSC,S,C,S,C,CHAD.C,CHAD.C,SxS,CxC,TRUE,TRUE,TRUE
42994,Irene,20,102SC,SC,102SC,CHAD,SC,68SC,CHAD,SC,102xx68,CHADxxCHAD,SCxxSC,51.9,2,20.3,21.7,4.9,0.5,SCxSC,S,C,S,C,CHAD.C,CHAD.C,SxS,CxC,TRUE,TRUE,TRUE
42990,Kate,20,102SC,SC,102SC,CHAD,SC,24AC,Site5,AC,102xx24,CHADxxSite5,ACxxSC,65.7,3,20.1,20.5,18.7,0.5,SCxAC,S,C,A,C,CHAD.C,Site5.C,SxA,CxC,TRUE,TRUE,TRUE
42998,Kate,20,102SC,SC,68SC,CHAD,SC,102SC,CHAD,SC,102xx68,CHADxxCHAD,SCxxSC,86.9,4,19.5,20.2,20.4,19.4,SCxSC,S,C,S,C,CHAD.C,CHAD.C,SxS,CxC,TRUE,TRUE,TRUE
42992,Kate,20,102SC,SC,102SC,CHAD,SC,68SC,CHAD,SC,102xx68,CHADxxCHAD,SCxxSC,73.4,4,17.4,16.8,16.6,16,SCxSC,S,C,S,C,CHAD.C,CHAD.C,SxS,CxC,TRUE,TRUE,TRUE
42982,Kate,20,102SC,SC,102SC,CHAD,SC,68SC,CHAD,SC,102xx68,CHADxxCHAD,SCxxSC,68.3,4,15.5,16.3,14.9,15.7,SCxSC,S,C,S,C,CHAD.C,CHAD.C,SxS,CxC,TRUE,TRUE,TRUE
42967,Kate,20,102SC,SC,80AL,LTS,AL,102SC,CHAD,SC,102xx80,CHADxxLTS,ALxxSC,0,0,NA,NA,NA,NA,ALxSC,A,L,S,C,LTS.L,CHAD.C,AxS,LxC,FALSE,FALSE,FALSE
42969,Kate,20,102SC,SC,80AL,LTS,AL,102SC,CHAD,SC,102xx80,CHADxxLTS,ALxxSC,0,0,NA,NA,NA,NA,ALxSC,A,L,S,C,LTS.L,CHAD.C,AxS,LxC,FALSE,FALSE,FALSE
42969,Kate,20,102SC,SC,80AL,LTS,AL,102SC,CHAD,SC,102xx80,CHADxxLTS,ALxxSC,0,0,NA,NA,NA,NA,ALxSC,A,L,S,C,LTS.L,CHAD.C,AxS,LxC,FALSE,FALSE,FALSE
42970,Kate,20,102SC,SC,80AL,LTS,AL,102SC,CHAD,SC,102xx80,CHADxxLTS,ALxxSC,0,0,NA,NA,NA,NA,ALxSC,A,L,S,C,LTS.L,CHAD.C,AxS,LxC,FALSE,FALSE,FALSE
42970,Kate,20,102SC,SC,80AL,LTS,AL,102SC,CHAD,SC,102xx80,CHADxxLTS,ALxxSC,0,0,NA,NA,NA,NA,ALxSC,A,L,S,C,LTS.L,CHAD.C,AxS,LxC,FALSE,FALSE,FALSE
42967,Kate,20,102SC,SC,80AL,LTS,AL,102SC,CHAD,SC,102xx80,CHADxxLTS,ALxxSC,59.4,2,27.6,25.7,0,0,ALxSC,A,L,S,C,LTS.L,CHAD.C,AxS,LxC,TRUE,TRUE,FALSE
42967,Kate,20,102SC,SC,101SL,POL,SL,102SC,CHAD,SC,101xx102,CHADxxPOL,SCxxSL,0,0,NA,NA,NA,NA,SLxSC,S,L,S,C,POL.L,CHAD.C,SxS,LxC,FALSE,FALSE,FALSE
42967,Kate,20,102SC,SC,101SL,POL,SL,102SC,CHAD,SC,101xx102,CHADxxPOL,SCxxSL,0,0,NA,NA,NA,NA,SLxSC,S,L,S,C,POL.L,CHAD.C,SxS,LxC,FALSE,FALSE,FALSE
42969,Kate,20,102SC,SC,101SL,POL,SL,102SC,CHAD,SC,101xx102,CHADxxPOL,SCxxSL,41.3,1,35.2,0,0,0,SLxSC,S,L,S,C,POL.L,CHAD.C,SxS,LxC,TRUE,TRUE,FALSE
42969,Kate,20,102SC,SC,101SL,POL,SL,102SC,CHAD,SC,101xx102,CHADxxPOL,SCxxSL,40.4,1,33.9,0,0,0,SLxSC,S,L,S,C,POL.L,CHAD.C,SxS,LxC,TRUE,TRUE,FALSE
42970,Kate,20,102SC,SC,101SL,POL,SL,102SC,CHAD,SC,101xx102,CHADxxPOL,SCxxSL,66.8,2,30.3,29.2,0,0,SLxSC,S,L,S,C,POL.L,CHAD.C,SxS,LxC,TRUE,TRUE,FALSE
42970,Kate,20,102SC,SC,101SL,POL,SL,102SC,CHAD,SC,101xx102,CHADxxPOL,SCxxSL,28,1,22.7,0.3,0,0,SLxSC,S,L,S,C,POL.L,CHAD.C,SxS,LxC,TRUE,TRUE,FALSE
42993,Irene,20,102SC,SC,24AC,Site5,AC,102SC,CHAD,SC,102xx24,CHADxxSite5,ACxxSC,0,0,NA,NA,NA,NA,ACxSC,A,C,S,C,Site5.C,CHAD.C,AxS,CxC,FALSE,FALSE,TRUE
42998,Kate,20,102SC,SC,24AC,Site5,AC,102SC,CHAD,SC,102xx24,CHADxxSite5,ACxxSC,0,0,NA,NA,NA,NA,ACxSC,A,C,S,C,Site5.C,CHAD.C,AxS,CxC,FALSE,FALSE,TRUE
43039,Kate,20,102SC,SC,24AC,Site5,AC,102SC,CHAD,SC,102xx24,CHADxxSite5,ACxxSC,0,0,NA,NA,NA,NA,ACxSC,A,C,S,C,Site5.C,CHAD.C,AxS,CxC,FALSE,FALSE,TRUE
43040,Kate,20,102SC,SC,24AC,Site5,AC,102SC,CHAD,SC,102xx24,CHADxxSite5,ACxxSC,0,0,NA,NA,NA,NA,ACxSC,A,C,S,C,Site5.C,CHAD.C,AxS,CxC,FALSE,FALSE,TRUE
43040,Kate,20,102SC,SC,24AC,Site5,AC,102SC,CHAD,SC,102xx24,CHADxxSite5,ACxxSC,0,0,NA,NA,NA,NA,ACxSC,A,C,S,C,Site5.C,CHAD.C,AxS,CxC,FALSE,FALSE,TRUE
43040,Kate,20,102SC,SC,24AC,Site5,AC,102SC,CHAD,SC,102xx24,CHADxxSite5,ACxxSC,0,0,NA,NA,NA,NA,ACxSC,A,C,S,C,Site5.C,CHAD.C,AxS,CxC,FALSE,FALSE,TRUE
43020,Kate,16,104SC,SC,40SC,CHAD,SC,104SC,Site1,SC,104xx40,CHADxxSite1,SCxxSC,0,0,NA,NA,NA,NA,SCxSC,S,C,S,C,CHAD.C,Site1.C,SxS,CxC,FALSE,FALSE,TRUE
43020,Kate,16,104SC,SC,40SC,CHAD,SC,104SC,Site1,SC,104xx40,CHADxxSite1,SCxxSC,0,0,NA,NA,NA,NA,SCxSC,S,C,S,C,CHAD.C,Site1.C,SxS,CxC,FALSE,FALSE,TRUE
43018,Kate,16,104SC,SC,40SC,CHAD,SC,104SC,Site1,SC,104xx40,CHADxxSite1,SCxxSC,79.2,3,24.2,24.2,23.7,0,SCxSC,S,C,S,C,CHAD.C,Site1.C,SxS,CxC,TRUE,TRUE,TRUE
42954,Kate,16,104SC,SC,40SC,CHAD,SC,104SC,Site1,SC,104xx40,CHADxxSite1,SCxxSC,59.3,3,18.7,17.5,17.7,0,SCxSC,S,C,S,C,CHAD.C,Site1.C,SxS,CxC,TRUE,TRUE,TRUE
42956,Kate,16,104SC,SC,40SC,CHAD,SC,104SC,Site1,SC,104xx40,CHADxxSite1,SCxxSC,41.4,2,18.6,18.4,0,0,SCxSC,S,C,S,C,CHAD.C,Site1.C,SxS,CxC,TRUE,TRUE,TRUE
42949,Kate,16,104SC,SC,40SC,CHAD,SC,104SC,Site1,SC,104xx40,CHADxxSite1,SCxxSC,19.8,1,16.9,0,0,0,SCxSC,S,C,S,C,CHAD.C,Site1.C,SxS,CxC,TRUE,TRUE,TRUE
42970,Kate,16,104SC,SC,29AL,KS,AL,104SC,Site1,SC,104xx29,KSxxSite1,ALxxSC,0,0,NA,NA,NA,NA,ALxSC,A,L,S,C,KS.L,Site1.C,AxS,LxC,FALSE,FALSE,FALSE
43021,Kate,16,104SC,SC,29AL,KS,AL,104SC,Site1,SC,104xx29,KSxxSite1,ALxxSC,0,0,NA,NA,NA,NA,ALxSC,A,L,S,C,KS.L,Site1.C,AxS,LxC,FALSE,FALSE,FALSE
43026,Kate,16,104SC,SC,29AL,KS,AL,104SC,Site1,SC,104xx29,KSxxSite1,ALxxSC,0,0,NA,NA,NA,NA,ALxSC,A,L,S,C,KS.L,Site1.C,AxS,LxC,FALSE,FALSE,FALSE
43026,Kate,16,104SC,SC,29AL,KS,AL,104SC,Site1,SC,104xx29,KSxxSite1,ALxxSC,0,0,NA,NA,NA,NA,ALxSC,A,L,S,C,KS.L,Site1.C,AxS,LxC,FALSE,FALSE,FALSE
43034,Kate,16,104SC,SC,29AL,KS,AL,104SC,Site1,SC,104xx29,KSxxSite1,ALxxSC,0,0,NA,NA,NA,NA,ALxSC,A,L,S,C,KS.L,Site1.C,AxS,LxC,FALSE,FALSE,FALSE
42956,Kate,16,104SC,SC,64AC,PIMX1,AC,104SC,Site1,SC,104xx64,PIMX1xxSite1,ACxxSC,0,0,NA,NA,NA,NA,ACxSC,A,C,S,C,PIMX1.C,Site1.C,AxS,CxC,FALSE,FALSE,TRUE
42956,Kate,16,104SC,SC,64AC,PIMX1,AC,104SC,Site1,SC,104xx64,PIMX1xxSite1,ACxxSC,0,0,NA,NA,NA,NA,ACxSC,A,C,S,C,PIMX1.C,Site1.C,AxS,CxC,FALSE,FALSE,TRUE
42961,Kate,16,104SC,SC,64AC,PIMX1,AC,104SC,Site1,SC,104xx64,PIMX1xxSite1,ACxxSC,30.3,1,25.3,0,0,0,ACxSC,A,C,S,C,PIMX1.C,Site1.C,AxS,CxC,TRUE,TRUE,TRUE
42970,Kate,16,104SC,SC,64AC,PIMX1,AC,104SC,Site1,SC,104xx64,PIMX1xxSite1,ACxxSC,31.3,1,24.6,0,0,0,ACxSC,A,C,S,C,PIMX1.C,Site1.C,AxS,CxC,TRUE,TRUE,TRUE
43018,Kate,16,104SC,SC,64AC,PIMX1,AC,104SC,Site1,SC,104xx64,PIMX1xxSite1,ACxxSC,75,3,22.9,22.7,21.9,0,ACxSC,A,C,S,C,PIMX1.C,Site1.C,AxS,CxC,TRUE,TRUE,TRUE
42970,Kate,16,104SC,SC,64AC,PIMX1,AC,104SC,Site1,SC,104xx64,PIMX1xxSite1,ACxxSC,91.5,4,20.8,21.4,20.4,20.6,ACxSC,A,C,S,C,PIMX1.C,Site1.C,AxS,CxC,TRUE,TRUE,TRUE
42952,Kate,16,104SC,SC,57SL,POL,SL,104SC,Site1,SC,104xx57,POLxxSite1,SCxxSL,0,0,NA,NA,NA,NA,SLxSC,S,L,S,C,POL.L,Site1.C,SxS,LxC,FALSE,FALSE,FALSE
42952,Kate,16,104SC,SC,57SL,POL,SL,104SC,Site1,SC,104xx57,POLxxSite1,SCxxSL,0,0,NA,NA,NA,NA,SLxSC,S,L,S,C,POL.L,Site1.C,SxS,LxC,FALSE,FALSE,FALSE
42954,Kate,16,104SC,SC,57SL,POL,SL,104SC,Site1,SC,104xx57,POLxxSite1,SCxxSL,0,0,NA,NA,NA,NA,SLxSC,S,L,S,C,POL.L,Site1.C,SxS,LxC,FALSE,FALSE,FALSE
42956,Kate,16,104SC,SC,57SL,POL,SL,104SC,Site1,SC,104xx57,POLxxSite1,SCxxSL,0,0,NA,NA,NA,NA,SLxSC,S,L,S,C,POL.L,Site1.C,SxS,LxC,FALSE,FALSE,FALSE
42961,Kate,16,104SC,SC,57SL,POL,SL,104SC,Site1,SC,104xx57,POLxxSite1,SCxxSL,43.5,1,38.1,0,0,0,SLxSC,S,L,S,C,POL.L,Site1.C,SxS,LxC,TRUE,TRUE,FALSE
42956,Kate,16,104SC,SC,57SL,POL,SL,104SC,Site1,SC,104xx57,POLxxSite1,SCxxSL,16.9,1,12.9,0,0,0,SLxSC,S,L,S,C,POL.L,Site1.C,SxS,LxC,TRUE,TRUE,FALSE
42959,Kate,16,104SC,SC,104SC,Site1,SC,29AL,KS,AL,104xx29,KSxxSite1,ALxxSC,0,0,NA,NA,NA,NA,SCxAL,S,C,A,L,Site1.C,KS.L,SxA,CxL,FALSE,FALSE,FALSE
43030,Kate,16,104SC,SC,104SC,Site1,SC,29AL,KS,AL,104xx29,KSxxSite1,ALxxSC,0,0,NA,NA,NA,NA,SCxAL,S,C,A,L,Site1.C,KS.L,SxA,CxL,FALSE,FALSE,FALSE
43030,Kate,16,104SC,SC,104SC,Site1,SC,29AL,KS,AL,104xx29,KSxxSite1,ALxxSC,0,0,NA,NA,NA,NA,SCxAL,S,C,A,L,Site1.C,KS.L,SxA,CxL,FALSE,FALSE,FALSE
43034,Kate,16,104SC,SC,104SC,Site1,SC,29AL,KS,AL,104xx29,KSxxSite1,ALxxSC,0,0,NA,NA,NA,NA,SCxAL,S,C,A,L,Site1.C,KS.L,SxA,CxL,FALSE,FALSE,FALSE
43034,Kate,16,104SC,SC,104SC,Site1,SC,29AL,KS,AL,104xx29,KSxxSite1,ALxxSC,0,0,NA,NA,NA,NA,SCxAL,S,C,A,L,Site1.C,KS.L,SxA,CxL,FALSE,FALSE,FALSE
42953,Kate,16,104SC,SC,104SC,Site1,SC,57SL,POL,SL,104xx57,POLxxSite1,SCxxSL,0,0,NA,NA,NA,NA,SCxSL,S,C,S,L,Site1.C,POL.L,SxS,CxL,FALSE,FALSE,FALSE
42953,Kate,16,104SC,SC,104SC,Site1,SC,57SL,POL,SL,104xx57,POLxxSite1,SCxxSL,0,0,NA,NA,NA,NA,SCxSL,S,C,S,L,Site1.C,POL.L,SxS,CxL,FALSE,FALSE,FALSE
42991,Kate,16,104SC,SC,104SC,Site1,SC,57SL,POL,SL,104xx57,POLxxSite1,SCxxSL,0,0,NA,NA,NA,NA,SCxSL,S,C,S,L,Site1.C,POL.L,SxS,CxL,FALSE,FALSE,FALSE
43031,Irene,16,104SC,SC,104SC,Site1,SC,57SL,POL,SL,104xx57,POLxxSite1,SCxxSL,0,0,NA,NA,NA,NA,SCxSL,S,C,S,L,Site1.C,POL.L,SxS,CxL,FALSE,FALSE,FALSE
43031,Irene,16,104SC,SC,104SC,Site1,SC,57SL,POL,SL,104xx57,POLxxSite1,SCxxSL,0,0,NA,NA,NA,NA,SCxSL,S,C,S,L,Site1.C,POL.L,SxS,CxL,FALSE,FALSE,FALSE
43034,Kate,16,104SC,SC,104SC,Site1,SC,29AL,KS,AL,104xx29,KSxxSite1,ALxxSC,34.3,1,27.6,0.4,0.1,0.1,SCxAL,S,C,A,L,Site1.C,KS.L,SxA,CxL,TRUE,TRUE,FALSE
43026,Kate,16,104SC,SC,104SC,Site1,SC,64AC,PIMX1,AC,104xx64,PIMX1xxSite1,ACxxSC,54.5,2,23.7,23.9,0,0,SCxAC,S,C,A,C,Site1.C,PIMX1.C,SxA,CxC,TRUE,TRUE,TRUE
43026,Kate,16,104SC,SC,104SC,Site1,SC,64AC,PIMX1,AC,104xx64,PIMX1xxSite1,ACxxSC,28.9,1,23.2,0,0,0,SCxAC,S,C,A,C,Site1.C,PIMX1.C,SxA,CxC,TRUE,TRUE,TRUE
43022,Irene,16,104SC,SC,104SC,Site1,SC,64AC,PIMX1,AC,104xx64,PIMX1xxSite1,ACxxSC,57.9,2,23.1,25.1,0.6,0.5,SCxAC,S,C,A,C,Site1.C,PIMX1.C,SxA,CxC,TRUE,TRUE,TRUE
43020,Kate,16,104SC,SC,104SC,Site1,SC,40SC,CHAD,SC,104xx40,CHADxxSite1,SCxxSC,54,2,22.2,23.4,0.1,0.1,SCxSC,S,C,S,C,Site1.C,CHAD.C,SxS,CxC,TRUE,TRUE,TRUE
42955,Kate,16,104SC,SC,104SC,Site1,SC,64AC,PIMX1,AC,104xx64,PIMX1xxSite1,ACxxSC,49,2,21.8,20.5,0,0,SCxAC,S,C,A,C,Site1.C,PIMX1.C,SxA,CxC,TRUE,TRUE,TRUE
43021,Kate,16,104SC,SC,104SC,Site1,SC,64AC,PIMX1,AC,104xx64,PIMX1xxSite1,ACxxSC,68.8,3,20.1,20.2,21.3,0,SCxAC,S,C,A,C,Site1.C,PIMX1.C,SxA,CxC,TRUE,TRUE,TRUE
42959,Kate,16,104SC,SC,104SC,Site1,SC,40SC,CHAD,SC,104xx40,CHADxxSite1,SCxxSC,23.8,1,19.8,0,0,0,SCxSC,S,C,S,C,Site1.C,CHAD.C,SxS,CxC,TRUE,TRUE,TRUE
42961,Kate,16,104SC,SC,104SC,Site1,SC,40SC,CHAD,SC,104xx40,CHADxxSite1,SCxxSC,46.3,2,19.6,20.1,0,0,SCxSC,S,C,S,C,Site1.C,CHAD.C,SxS,CxC,TRUE,TRUE,TRUE
42949,Kate,16,104SC,SC,104SC,Site1,SC,40SC,CHAD,SC,104xx40,CHADxxSite1,SCxxSC,45.5,2,19.2,18.6,0.4,0,SCxSC,S,C,S,C,Site1.C,CHAD.C,SxS,CxC,TRUE,TRUE,TRUE
42949,Kate,16,104SC,SC,104SC,Site1,SC,40SC,CHAD,SC,104xx40,CHADxxSite1,SCxxSC,60.1,3,18.1,17.7,17.7,0,SCxSC,S,C,S,C,Site1.C,CHAD.C,SxS,CxC,TRUE,TRUE,TRUE
42968,Kate,16,104SC,SC,104SC,Site1,SC,40SC,CHAD,SC,104xx40,CHADxxSite1,SCxxSC,56.6,3,16.7,16.4,15.6,0,SCxSC,S,C,S,C,Site1.C,CHAD.C,SxS,CxC,TRUE,TRUE,TRUE
42989,Kate,36,105SC,SC,16SL,CCR,SL,105SC,CHAD,SC,105xx16,CCRxxCHAD,SCxxSL,0,0,NA,NA,NA,NA,SLxSC,S,L,S,C,CCR.L,CHAD.C,SxS,LxC,FALSE,FALSE,FALSE
42989,Kate,36,105SC,SC,16SL,CCR,SL,105SC,CHAD,SC,105xx16,CCRxxCHAD,SCxxSL,0,0,NA,NA,NA,NA,SLxSC,S,L,S,C,CCR.L,CHAD.C,SxS,LxC,FALSE,FALSE,FALSE
43027,Kate,36,105SC,SC,16SL,CCR,SL,105SC,CHAD,SC,105xx16,CCRxxCHAD,SCxxSL,0,0,NA,NA,NA,NA,SLxSC,S,L,S,C,CCR.L,CHAD.C,SxS,LxC,FALSE,FALSE,FALSE
43027,Kate,36,105SC,SC,16SL,CCR,SL,105SC,CHAD,SC,105xx16,CCRxxCHAD,SCxxSL,0,0,NA,NA,NA,NA,SLxSC,S,L,S,C,CCR.L,CHAD.C,SxS,LxC,FALSE,FALSE,FALSE
43027,Kate,36,105SC,SC,16SL,CCR,SL,105SC,CHAD,SC,105xx16,CCRxxCHAD,SCxxSL,0,0,NA,NA,NA,NA,SLxSC,S,L,S,C,CCR.L,CHAD.C,SxS,LxC,FALSE,FALSE,FALSE
43028,Kate,36,105SC,SC,16SL,CCR,SL,105SC,CHAD,SC,105xx16,CCRxxCHAD,SCxxSL,0,0,NA,NA,NA,NA,SLxSC,S,L,S,C,CCR.L,CHAD.C,SxS,LxC,FALSE,FALSE,FALSE
43030,Kate,36,105SC,SC,105SC,CHAD,SC,13SC,POL,SC,105xx13,CHADxxPOL,SCxxSC,0,0,NA,NA,NA,NA,SCxSC,S,C,S,C,CHAD.C,POL.C,SxS,CxC,FALSE,FALSE,TRUE
43030,Kate,36,105SC,SC,105SC,CHAD,SC,13SC,POL,SC,105xx13,CHADxxPOL,SCxxSC,0,0,NA,NA,NA,NA,SCxSC,S,C,S,C,CHAD.C,POL.C,SxS,CxC,FALSE,FALSE,TRUE
43033,Kate,36,105SC,SC,105SC,CHAD,SC,13SC,POL,SC,105xx13,CHADxxPOL,SCxxSC,0,0,NA,NA,NA,NA,SCxSC,S,C,S,C,CHAD.C,POL.C,SxS,CxC,FALSE,FALSE,TRUE
43037,Kate,36,105SC,SC,105SC,CHAD,SC,13SC,POL,SC,105xx13,CHADxxPOL,SCxxSC,0,0,NA,NA,NA,NA,SCxSC,S,C,S,C,CHAD.C,POL.C,SxS,CxC,FALSE,FALSE,TRUE
43030,Kate,36,105SC,SC,105SC,CHAD,SC,16SL,CCR,SL,105xx16,CCRxxCHAD,SCxxSL,0,0,NA,NA,NA,NA,SCxSL,S,C,S,L,CHAD.C,CCR.L,SxS,CxL,FALSE,FALSE,FALSE
43031,Irene,36,105SC,SC,105SC,CHAD,SC,16SL,CCR,SL,105xx16,CCRxxCHAD,SCxxSL,0,0,NA,NA,NA,NA,SCxSL,S,C,S,L,CHAD.C,CCR.L,SxS,CxL,FALSE,FALSE,FALSE
43032,Kate,36,105SC,SC,105SC,CHAD,SC,16SL,CCR,SL,105xx16,CCRxxCHAD,SCxxSL,0,0,NA,NA,NA,NA,SCxSL,S,C,S,L,CHAD.C,CCR.L,SxS,CxL,FALSE,FALSE,FALSE
43034,Kate,36,105SC,SC,105SC,CHAD,SC,16SL,CCR,SL,105xx16,CCRxxCHAD,SCxxSL,0,0,NA,NA,NA,NA,SCxSL,S,C,S,L,CHAD.C,CCR.L,SxS,CxL,FALSE,FALSE,FALSE
43034,Kate,36,105SC,SC,105SC,CHAD,SC,16SL,CCR,SL,105xx16,CCRxxCHAD,SCxxSL,0,0,NA,NA,NA,NA,SCxSL,S,C,S,L,CHAD.C,CCR.L,SxS,CxL,FALSE,FALSE,FALSE
43035,Kate,36,105SC,SC,105SC,CHAD,SC,16SL,CCR,SL,105xx16,CCRxxCHAD,SCxxSL,0,0,NA,NA,NA,NA,SCxSL,S,C,S,L,CHAD.C,CCR.L,SxS,CxL,FALSE,FALSE,FALSE
43033,Kate,36,105SC,SC,105SC,CHAD,SC,73AC,PIMX1,AC,105xx73,CHADxxPIMX1,ACxxSC,0,0,NA,NA,NA,NA,SCxAC,S,C,A,C,CHAD.C,PIMX1.C,SxA,CxC,FALSE,FALSE,TRUE
43033,Kate,36,105SC,SC,105SC,CHAD,SC,73AC,PIMX1,AC,105xx73,CHADxxPIMX1,ACxxSC,0,0,NA,NA,NA,NA,SCxAC,S,C,A,C,CHAD.C,PIMX1.C,SxA,CxC,FALSE,FALSE,TRUE
43034,Kate,36,105SC,SC,105SC,CHAD,SC,73AC,PIMX1,AC,105xx73,CHADxxPIMX1,ACxxSC,0,0,NA,NA,NA,NA,SCxAC,S,C,A,C,CHAD.C,PIMX1.C,SxA,CxC,FALSE,FALSE,TRUE
43035,Kate,36,105SC,SC,105SC,CHAD,SC,73AC,PIMX1,AC,105xx73,CHADxxPIMX1,ACxxSC,0,0,NA,NA,NA,NA,SCxAC,S,C,A,C,CHAD.C,PIMX1.C,SxA,CxC,FALSE,FALSE,TRUE
43035,Kate,36,105SC,SC,105SC,CHAD,SC,73AC,PIMX1,AC,105xx73,CHADxxPIMX1,ACxxSC,0,0,NA,NA,NA,NA,SCxAC,S,C,A,C,CHAD.C,PIMX1.C,SxA,CxC,FALSE,FALSE,TRUE
42994,Irene,36,105SC,SC,105SC,CHAD,SC,97AL,KS,AL,105xx97,CHADxxKS,ALxxSC,0,0,NA,NA,NA,NA,SCxAL,S,C,A,L,CHAD.C,KS.L,SxA,CxL,FALSE,FALSE,FALSE
42995,Irene,36,105SC,SC,105SC,CHAD,SC,97AL,KS,AL,105xx97,CHADxxKS,ALxxSC,0,0,NA,NA,NA,NA,SCxAL,S,C,A,L,CHAD.C,KS.L,SxA,CxL,FALSE,FALSE,FALSE
43030,Kate,36,105SC,SC,105SC,CHAD,SC,97AL,KS,AL,105xx97,CHADxxKS,ALxxSC,0,0,NA,NA,NA,NA,SCxAL,S,C,A,L,CHAD.C,KS.L,SxA,CxL,FALSE,FALSE,FALSE
43032,Kate,36,105SC,SC,105SC,CHAD,SC,97AL,KS,AL,105xx97,CHADxxKS,ALxxSC,0,0,NA,NA,NA,NA,SCxAL,S,C,A,L,CHAD.C,KS.L,SxA,CxL,FALSE,FALSE,FALSE
43032,Kate,36,105SC,SC,105SC,CHAD,SC,97AL,KS,AL,105xx97,CHADxxKS,ALxxSC,0,0,NA,NA,NA,NA,SCxAL,S,C,A,L,CHAD.C,KS.L,SxA,CxL,FALSE,FALSE,FALSE
43034,Kate,36,105SC,SC,105SC,CHAD,SC,97AL,KS,AL,105xx97,CHADxxKS,ALxxSC,0,0,NA,NA,NA,NA,SCxAL,S,C,A,L,CHAD.C,KS.L,SxA,CxL,FALSE,FALSE,FALSE
43033,Kate,36,105SC,SC,105SC,CHAD,SC,13SC,POL,SC,105xx13,CHADxxPOL,SCxxSC,30.4,1,25.2,0,0,0,SCxSC,S,C,S,C,CHAD.C,POL.C,SxS,CxC,TRUE,TRUE,TRUE
43034,Kate,36,105SC,SC,105SC,CHAD,SC,73AC,PIMX1,AC,105xx73,CHADxxPIMX1,ACxxSC,27.8,1,22.2,0,0,0,SCxAC,S,C,A,C,CHAD.C,PIMX1.C,SxA,CxC,TRUE,TRUE,TRUE
43038,Kate,36,105SC,SC,105SC,CHAD,SC,13SC,POL,SC,105xx13,CHADxxPOL,SCxxSC,91,4,20.8,21.4,20.7,20.4,SCxSC,S,C,S,C,CHAD.C,POL.C,SxS,CxC,TRUE,TRUE,TRUE
42989,Kate,36,105SC,SC,97AL,KS,AL,105SC,CHAD,SC,105xx97,CHADxxKS,ALxxSC,0,0,NA,NA,NA,NA,ALxSC,A,L,S,C,KS.L,CHAD.C,AxS,LxC,FALSE,FALSE,FALSE
42989,Kate,36,105SC,SC,97AL,KS,AL,105SC,CHAD,SC,105xx97,CHADxxKS,ALxxSC,0,0,NA,NA,NA,NA,ALxSC,A,L,S,C,KS.L,CHAD.C,AxS,LxC,FALSE,FALSE,FALSE
43001,Kate,36,105SC,SC,97AL,KS,AL,105SC,CHAD,SC,105xx97,CHADxxKS,ALxxSC,0,0,NA,NA,NA,NA,ALxSC,A,L,S,C,KS.L,CHAD.C,AxS,LxC,FALSE,FALSE,FALSE
43001,Kate,36,105SC,SC,97AL,KS,AL,105SC,CHAD,SC,105xx97,CHADxxKS,ALxxSC,0,0,NA,NA,NA,NA,ALxSC,A,L,S,C,KS.L,CHAD.C,AxS,LxC,FALSE,FALSE,FALSE
